FECHA,JORNADA,LIGA,EQUIPO RIVAL,ARBITRO,EQUIPO,POSICION,JUGADOR,CONCEPTO,VALOR,CONCEPTO REAL,VALOR REAL,VALOR NUMERICO,DISTANCIA,FORMA,ZONA,PIE,MITAD,TECNICO
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Johann Berg Gudmundsson,PASE-PL-VERTICAL,BUENO,PASE-PL-VERTICAL,BUENO,1,CORTA,CI,ZO3,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,LARGO,CI,ZO2,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,LARGO,CI,ZO2,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,LARGO,CI,ZO2,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,LARGO,CI,ZO2,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,PASE-PL-OBLICUO,MALO,PASE-PL-OBLICUO,MALO,1,LARGO,CI,ZO2,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,LARGO,CI,ZO3,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,LARGO,CI,ZO3,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,PASE-PL-OBLICUO,MALO,PASE-PL-OBLICUO,MALO,1,LARGO,CI,ZO3,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,PASE-DRIBBLE,BUENO,PASE-DRIBBLE,BUENO,1,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PASE-DRIBBLE,BUENO,PASE-DRIBBLE,BUENO,3,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,PASE-DRIBBLE,MALO,PASE-DRIBBLE,MALO,1,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PASE- PL-ASOCIADO,BUENO,PASE- PL-ASOCIADO,BUENO,1,CORTA,EMPEINE,ZO4,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,CORTA,EMPEINE,ZO1,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,CORTA,EMPEINE,ZO4,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PELOTA PARADA-CORNER,BUENO,PELOTA PARADA-CORNER,BUENO,1,,,ZO1,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PELOTA PARADA-CORNER,MALO,PELOTA PARADA-CORNER,MALO,1,,,ZO1,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PELOTA PARADA-CORNER,MALO,PELOTA PARADA-CORNER,MALO,3,,,ZO4,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,PELOTA PARADA- JUGADA PREPARADA,MALO,PELOTA PARADA- JUGADA PREPARADA,MALO,1,,,ZO1,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,PELOTA-PERDIDA,NUMERICO,PELOTA-PERDIDA,NUMERICO,1,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,PELOTA-PERDIDA,NUMERICO,PELOTA-PERDIDA,NUMERICO,1,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PELOTA-PERDIDA,NUMERICO,PELOTA-PERDIDA,NUMERICO,2,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PELOTA-PERDIDA,NUMERICO,PELOTA-PERDIDA,NUMERICO,1,,,ZO3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,PIVOTEO-OFENSIVO,BUENO,PIVOTEO-OFENSIVO,BUENO,1,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,PIVOTEO-OFENSIVO,BUENO,PIVOTEO-OFENSIVO,BUENO,1,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,QUITE-AL PASE,BUENO,QUITE-AL PASE,BUENO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,QUITE-AL PASE,BUENO,QUITE-AL PASE,BUENO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,QUITE-AL PASE,BUENO,QUITE-AL PASE,BUENO,1,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,QUITE-AL PASE,BUENO,QUITE-AL PASE,BUENO,1,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,QUITE-AL PASE,BUENO,QUITE-AL PASE,BUENO,1,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,QUITE-AL PASE,BUENO,QUITE-AL PASE,BUENO,1,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Johann Berg Gudmundsson,QUITE-AL PASE,MALO,QUITE-AL PASE,MALO,1,,,ZO4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,QUITE-AL PASE,BUENO,QUITE-AL PASE,BUENO,1,,,ZO4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,QUITE-AL PASE,BUENO,QUITE-AL PASE,BUENO,1,,,ZO4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,3,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,QUITE-PIE FIRME,MALO,QUITE-PIE FIRME,MALO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZD3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZD3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZO3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZO3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZD4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZD4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,1,,,OZAG1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Johann Berg Gudmundsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,3,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,2,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,RECEPCION CON GIRO PERFILADO,MALO,RECEPCION CON GIRO PERFILADO,MALO,1,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,3,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,2,,,ZD2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,3,,,ZD2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,3,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,1,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,3,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION CON GIRO PERFILADO,MALO,RECEPCION CON GIRO PERFILADO,MALO,1,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Johann Berg Gudmundsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,3,,,ZD3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,1,,,ZD3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,3,,,ZO3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Johann Berg Gudmundsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,1,,,ZO3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,1,,,ZO3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION CON GIRO PERFILADO,MALO,RECEPCION CON GIRO PERFILADO,MALO,1,,,ZO3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Johann Berg Gudmundsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,1,,,ZD4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,2,,,ZD4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Johann Berg Gudmundsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,4,,,ZO4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,1,,,ZO4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,RECEPCION CONTRA ANTICIPANDO,MALO,RECEPCION CONTRA ANTICIPANDO,MALO,1,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,RECEPCION CONTRA ANTICIPANDO,BUENO,RECEPCION CONTRA ANTICIPANDO,BUENO,1,,,ZD2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION CONTRA ANTICIPANDO,MALO,RECEPCION CONTRA ANTICIPANDO,MALO,1,,,ZD2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,2,,,OZAG2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,1,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Rurik Gislason,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,1,,,ZD2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,1,,,ZD2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,2,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Johann Berg Gudmundsson,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,1,,,ZD3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,1,,,ZO3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,1,,,ZO3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Johann Berg Gudmundsson,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,3,,,ZO3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,1,,,ZO4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Johann Berg Gudmundsson,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,1,,,ZO4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Johann Berg Gudmundsson,RECEPCION COSTADO DEL RIVAL,MALO,RECEPCION COSTADO DEL RIVAL,MALO,1,,,ZO4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Gylfi Sigurdsson,RECEPCION ESPALDA DEL RIVAL,BUENO,RECEPCION ESPALDA DEL RIVAL,BUENO,1,,,ZO4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Emil Hallfredsson,REMATES-PELOTA EN MOVIMIENTO,MALO,REMATES-PELOTA EN MOVIMIENTO,MALO,1,,,ZO2,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Mediocampista,Elmar Bjarnason,REMATES-PELOTA EN MOVIMIENTO,MALO,REMATES-PELOTA EN MOVIMIENTO,MALO,1,,,ZO2,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,DETENIDA EN CONTRA-LATERAL,BUENO,DETENIDA EN CONTRA-LATERAL,BUENO,2,,,ZD1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,DETENIDA EN CONTRA-LATERAL,MALO,DETENIDA EN CONTRA-LATERAL,MALO,1,,,ZD4,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,1,,,ZD3,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,1,,,ZD2,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,ESCALONAMIENTO,MALO,ESCALONAMIENTO,MALO,6,,,,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,1,,,DZAG2,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,1,,,ZD2,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,2,,,DZAG1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,4,,,ZD3,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,1,,,ZD4,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,FACTOR DEFENSIVO-REMATES,BUENO,FACTOR DEFENSIVO-REMATES,BUENO,4,,,ZD3,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- A LA CARRERA,BUENO,JUEGO AEREO EN CONTRA- A LA CARRERA,BUENO,2,,,DZAG2,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,3,,,ZD3,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,2,,,ZD4,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,4,,,ZD3,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,1,,,DZAG1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 8,Eliminatorias,Croacia,A.Undiano,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,1,,,ZD1,,Primera,H.Hallgrimmson
